x,y,fitness
34,99,-600.846959783609
56,68,-99.09095349353882
51,44,-243.00409832895332
51,67,-226.3034888211775
55,38,-331.91305823309744
54,71,-43.33631063611317
52,40,-226.00796384607816
47,50,-256.7321590883274
56,62,-93.34234466788658
62,35,-202.96898813192368
58,92,-329.0931181590481
55,60,-90.73018293461588
58,62,-134.565993878754
49,53,-221.40328256504648
60,43,-409.0184924116489
57,79,-610.0776551673381
64,59,-256.6656758136279
50,43,-311.2556899665128
56,70,-95.66396739188978
57,65,-114.91468061160165
54,45,-109.27577434511129
50,52,-232.95318708727635
56,42,-300.4715787718519
54,55,-99.86003869124839
51,81,-294.54604461918444
52,38,-275.13543024382454
53,59,4.776830552417351
52,72,-28.767028940111004
52,71,-7.525540854759967
55,72,-59.84713300370341
50,85,-320.6762687070654
59,65,-151.9879907402365
56,56,-127.60497676434636
49,50,-136.226822806325
63,39,-294.75343776173787
62,45,-246.33413427847503
54,35,-317.337903955027
56,45,-179.14664521859294
64,82,-138.90589946690454
55,49,-122.08041535540006
57,67,-115.60409251066979
63,35,-202.25750460528928
45,59,-306.13730690767466
57,63,-101.07363294663239
60,74,-170.7668417246097
45,75,-381.26452367645584
59,70,-115.68198043180188
64,74,-302.3885055529143
59,33,-573.3039721619062
55,92,-391.26139358253914
65,54,-304.7530412677143
52,59,19.523577674431607
63,80,-119.96645419445817
63,81,-297.70872007826006
54,46,-105.69810165948384
61,78,-65.06814237246127
55,82,-21.248921052897813
54,62,-67.22206558756544
62,67,-111.45483029288422
45,56,-366.23962165067184
52,53,-198.75719134683231
53,55,-78.0744533602427
46,53,-274.6095465108493
65,75,-157.97736016928746
55,61,-97.3601643111164
55,64,-97.0344213525512
58,70,-134.582373780819
52,54,28.465772455923116
62,48,-383.5826338217446
57,64,-93.41385680903869
54,48,-109.62217942364276
58,65,-117.25614259169505
56,53,-138.19423144501192
59,54,-173.38407225216739
50,66,-74.67450548913357
55,52,-125.40453651252554
53,81,12.191028879033368
56,58,-122.0897869223337
58,57,-278.3831794892435
56,59,-93.89090622902421
60,80,-148.42666374846698
58,66,-136.77826801073076
62,94,-97.54766343401522
55,67,-103.60193620320791
52,51,-6.511757115156371
50,57,-203.61274794604802
49,85,-337.6965521863689
63,49,-161.66038915208588
58,41,-206.9770546027118
55,54,-111.16390882098678
57,71,-116.59413294591961
52,65,-28.431256132481863
63,92,-351.37424190827676
51,46,-243.80281644359977
62,50,-217.3810528506218
65,81,-258.524413613108
62,30,-239.38023926267013
55,57,-85.19437783022099
51,79,-3.3472317438076544
57,66,-109.30657401520419
53,53,-118.99614968900255
57,39,-357.5909407087072
61,69,-346.2107364113443
55,59,-100.25761998277459
45,66,-267.640067465269
53,67,-201.6129305038404
57,90,-417.3909484470234
56,48,-119.50484666370845
65,45,-251.3964849478276
60,76,-151.0013580900179
62,47,-269.03369837079
63,62,-488.28996200253437
53,60,-66.00507674768821
57,50,-151.41751423778078
56,61,-189.37037536480068
60,81,-193.58027124143888
62,85,-337.37747300027206
58,72,-79.05366791981649
52,83,-306.8792692879992
49,73,-296.08115231461727
61,37,-196.26134777979365
51,38,-305.55904846465273
52,69,-32.128822345372726
63,70,-259.8182866874546
55,41,-285.69188504856584
42,90,-476.9920752090065
55,71,-63.12469370448173
50,68,-157.64336720172287
52,95,-7.611471510038555
56,57,-90.46151220618296
63,88,-150.797790032124
56,65,-222.22085164119235
57,45,-167.4935967097998
57,68,-152.6178503478859
63,90,-393.9515787922152
49,65,-72.66514838399506
52,58,-54.43180197152246
47,53,-224.49046711270648
54,53,-105.21873628486392
54,57,-79.9485626952818
45,79,-201.3340537879061
61,67,-170.02753764300653
47,96,-398.0389905629094
48,83,-57.50060970320798
59,80,-134.72077892982807
54,75,-12.201983236919247
53,58,-40.710988988008666
57,55,-359.80536565516695
57,35,-418.1868050469276
65,64,-324.1813826099111
59,85,-89.23242832941028
52,84,-265.59295586122306
57,83,-123.05928754793553
53,51,-85.26173653419909
59,39,-183.18843286525777
62,61,-228.35386312396008
64,54,-296.70384865497346
52,48,-219.78749416398773
54,58,-76.26802794055246
65,77,-236.09295073859928
60,35,-203.05368436689358
60,70,-157.40819633702233
51,52,-215.75070333533313
60,67,-159.32479161167032
58,83,-54.17076770657346
63,32,-296.602087466943
59,73,-147.70674220633893
58,75,-146.2214601164627
62,75,-121.18596951978881
53,63,5.665315218315939
54,72,-25.93795387747531
47,56,-326.227677542439
58,61,-164.2214490306692
60,63,-176.4276853936741
55,50,-107.16713639648044
53,89,-2.137057641051854
53,65,-45.56922312126075
62,68,196.65296677697552
38,61,-506.17406795479394
61,66,-188.16106240768823
52,47,-175.28740703018593
60,68,-376.8791506629548
59,56,-172.1023244932856
64,78,-215.36569321328847
55,51,-114.99380595799295
62,65,189.9211297085502
65,99,-468.94079492038003
52,97,-335.22414930505033
62,80,-88.73213441164062
47,57,-148.93811064156898
59,75,-136.01915828925615
51,51,-248.51320416624898
51,72,9.499015577438428
52,61,-142.4851486073554
55,65,-98.34737640648304
57,75,-75.90345348150151
63,82,-202.20553387034198
59,60,-507.05885498784215
56,46,-344.67146951097277
50,47,-233.2741689950863
53,57,3.4819908770791557
51,39,-315.0023793349202
62,84,-105.90863141441066
53,62,-101.94591600166217
64,68,-334.79066091676566
50,73,-4.2070175994571315
53,45,-129.80127472637938
54,77,-21.53494071618846
46,52,-188.80165643300407
47,51,-241.12101809526058
58,67,-128.60274265613347
65,87,-182.2438138364705
56,47,-156.61424562372264
51,47,-161.92658987702916
59,41,-221.18348276661828
52,89,-310.7559161273161
59,77,-323.8562292435798
53,52,-113.65128328089455
50,55,-238.25065171149706
64,56,-277.0173461202895
39,66,-155.75118008895737
63,75,-210.12290225782994
61,47,-248.9704573502918
61,72,-64.9597637637737
50,45,-273.91735187964605
65,98,-189.2297116119461
57,73,-76.78478309937995
52,55,-166.08901541241949
49,81,-324.8253798097208
57,54,-130.42483794834698
66,52,-319.63008023896873
58,34,-236.64440586553152
45,60,-184.1432661533522
60,33,-289.7825656497257
55,46,-125.77193699646712
64,77,-109.55423922658962
51,59,-183.814493590159
64,64,-431.71072947075885
54,79,-80.8702184332863
57,60,-164.89513164660087
62,76,-61.09515276405891
58,69,-121.23300282888442
47,65,-89.58307643339093
40,92,-503.2098403752262
58,71,-146.9844776040211
56,66,-107.34035363781604
58,29,-463.1169418940913
55,83,-269.08015107729284
59,53,-213.94276913929787
60,47,-248.48470123665777
53,70,-74.2274067610322
34,90,-422.8828929884263
57,49,-436.07075654137117
58,48,-188.68375368349226
64,81,-153.73418240533144
58,58,-169.82973790871006
64,62,-383.95005314693304
64,70,-223.4314505758719
52,88,-315.3250273995882
56,54,-106.92649893824986
62,82,-76.00617066114995
63,60,-229.46206036252877
46,98,-409.1785836241712
53,49,-123.86602215586642
64,80,-136.73027750862298
53,48,-9.182571518982598
51,60,-301.28629195284077
59,74,-144.1985193610018
54,65,-92.23496623363876
48,71,-366.5448193263109
64,73,-168.06534830844367
51,55,-87.7483901131346
60,77,-92.68238103335499
50,42,-288.3522402027484
55,75,-29.27027414269709
55,47,-153.5248880918902
43,99,-369.6330908276688
62,99,-149.93721413896708
54,63,-139.59870134488514
63,61,-152.29372218125462
52,76,-23.214940760097022
62,79,-198.13563418206581
54,59,-74.63635049837062
54,70,-58.043734681405695
51,41,-289.2718070037231
63,68,-321.07157089460435
51,70,-67.1744688401645
58,79,-121.02176593472701
63,96,-169.46614342125395
61,33,-263.29616137321807
66,94,-565.5983955961299
66,60,-474.4215609032361
51,50,-180.9358999538321
51,82,-47.69569465394319
55,53,-96.62002277275633
62,37,-274.4784275393737
49,68,-277.67831821302696
63,99,-376.8955192091396
56,52,-120.26143171668546
64,57,-256.87212274559454
56,72,-99.68923652316896
56,74,-57.529093575907254
51,88,-284.504074469766
58,80,-130.30715426099806
56,71,-180.88914563800864
48,99,-356.6098254507936
60,49,-567.2938703702621
44,57,-286.1387950373902
51,80,5.349283612465385
61,52,-154.22949623054024
57,52,-166.69344598787993
41,48,-434.78998594809065
53,73,-42.549059730698175
63,76,-314.59448379381666
60,72,-155.8124967660725
57,43,-148.4176556744011
63,64,-275.16405729461064
62,41,-137.45445056353157
36,75,-408.4118460163532
61,57,-171.47781043052353
52,79,0.9089229254126678
37,53,-354.5634020454113
50,69,-238.94637481639273
50,53,-80.3048504348979
61,48,-237.48124419013834
57,41,-148.69280477227554
53,77,-43.006098423115404
55,66,-129.46651893592366
54,67,-85.79816784724225
56,64,-105.40609434807462
58,51,-382.76403648308974
55,80,-52.27567639085879
53,61,15.231997676093755
63,84,-124.8775125584901
