x,y,fitness
60,58,-2.2887129341421737
45,57,-7.740209760040649
51,39,-13.298181468250345
42,37,-18.936702279287534
62,53,-3.265156558635232
68,51,-3.793103678285031
61,50,-4.7149868866693305
42,23,-30.347671920497177
37,43,-18.620459654451093
66,58,-1.5448932162059708
37,63,-11.490266630005692
45,48,-11.398368415995625
61,45,-7.135155027617273
49,26,-24.143279622140234
46,39,-15.827278348351385
26,43,-27.15725004817705
39,46,-15.410326702289627
36,59,-13.232018720023008
55,71,-2.368478348264129
38,61,-10.984923358190473
43,59,-8.46226416247217
51,60,-4.58997089654516
35,82,-14.413059640985928
47,34,-18.247753134708308
30,43,-23.633464884327815
50,60,-5.230882959067469
48,41,-13.125604184132609
46,62,-6.439152396239449
46,50,-9.643157654856694
69,34,-13.274685570962193
54,71,-2.426141642951189
64,49,-4.926835808096515
55,57,-3.8444014576719896
41,57,-10.201863012942471
38,32,-25.278702818475892
41,47,-13.958554303024318
61,40,-10.17892879890244
64,54,-2.651317086597582
54,57,-4.111970882048581
53,43,-10.045039032190896
46,54,-8.184423902379246
62,59,-1.8613421005837885
60,56,-2.860697866277174
39,54,-12.13239037966856
37,45,-17.25272180830028
76,26,-20.522068311732784
53,69,-2.717230999949434
46,31,-21.647926479208067
73,46,-6.0672987259871025
41,44,-15.237955924147219
57,42,-9.29888504214722
49,33,-18.613169687568778
35,59,-13.514798001076453
42,44,-14.600401394505951
58,49,-5.822069109091187
44,47,-11.973355848616313
49,63,-4.90233911080057
51,42,-11.42634482813954
40,42,-17.149262050706202
54,52,-5.657252370950543
50,43,-11.041849844310534
55,23,-24.897151201266713
57,51,-5.437947098680733
44,56,-8.945499208514311
51,36,-15.273791647704252
56,51,-5.539765249010017
38,46,-15.95206953793905
68,34,-12.980579517981129
80,44,-7.950953270864991
66,39,-9.94032508080419
50,67,-3.8494473180458417
44,66,-6.864330606926554
55,70,-2.281742257050424
40,59,-10.353485543072603
36,46,-17.268763301130864
49,41,-12.644659045817559
38,55,-12.581769470255821
48,50,-9.010685515906921
69,63,-0.39655440263596003
59,51,-4.6003606123320955
63,53,-3.2974896944238354
64,60,-1.2649651757545999
65,46,-6.194663017332594
43,58,-8.591117309881897
59,42,-8.864857511406898
41,62,-9.109149864590094
43,63,-7.54737660695682
37,49,-15.470616436711135
61,47,-6.013132162534608
38,53,-13.2880156397603
58,47,-6.6097668903393565
54,54,-5.010170008384387
39,48,-14.539857981109357
40,51,-12.905108873278735
64,34,-13.66624833971506
43,55,-9.324160364422923
66,60,-1.0387629699558707
49,53,-7.461848073612119
39,86,-12.419653795399405
44,51,-10.331244545120667
47,57,-6.847147699251586
63,46,-6.295826866273731
54,59,-3.786898682306923
48,48,-9.842319708130436
68,57,-1.7789426914382918
56,42,-9.858044592352723
47,63,-5.574692360235362
57,46,-7.098275299006598
50,50,-7.759740910725165
60,49,-5.296394349977751
41,64,-8.82447122848793
37,46,-16.455434314052827
34,41,-21.231594999579812
50,28,-21.848540770529816
42,41,-16.181415165014343
43,67,-7.508588939579266
45,69,-6.060470412181328
33,72,-13.732976499114221
36,55,-14.11641913874284
36,56,-13.826029166866395
61,64,-1.0190284547521244
59,53,-3.7881960913026305
61,24,-22.103845857694886
60,54,-3.3290814135475673
43,64,-7.8429546145990905
70,51,-3.4953549560521617
44,39,-16.558514025637514
34,53,-15.575995028562179
40,41,-17.342437411362447
42,36,-19.923311751899178
58,27,-20.67707868460265
33,52,-16.844569914561536
45,67,-6.477633017233942
46,52,-9.109808134543488
29,73,-16.974990892660486
56,40,-11.04930382690796
44,42,-14.5676559490657
58,52,-4.386562614229072
61,60,-1.62605244440901
77,29,-17.391255666182918
56,43,-9.204330877519958
53,58,-4.1676662772117945
49,42,-12.142033357477029
48,42,-12.691215830938493
36,69,-11.779546458329431
51,35,-15.84665545895714
29,67,-17.31793335426359
62,52,-3.9656445152141253
34,43,-20.83038472600254
40,53,-11.577655991218974
