x,y,fitness,x position,y velocity,model
59,84,-282.3428062277769,0.27,-0.48,"[ 0.0927934  -0.02907685  0.03297772 -0.11463591 -0.04879638  0.07101779
  0.02073766  0.04901823  0.01574667 -0.07223447  0.00652894  0.0666497
 -0.07226582  0.0253985   0.03840376 -0.04603661  0.01831499 -0.02007356
 -0.08808015  0.01144933  0.09118074 -0.00836616 -0.03885132  0.11057454
 -0.01269249  0.02036904 -0.04400092 -0.00361926 -0.02993185  0.04309669
 -0.02556779  0.03255524]"
48,55,-302.40581589698525,-0.06,-1.35,"[-0.10356145  0.06811642  0.01276035 -0.00798386 -0.02359455 -0.1074725
 -0.02294921  0.00356394  0.03096209  0.05526073  0.03853762 -0.0292581
  0.02051937  0.01528588 -0.07932711 -0.01965024  0.08492965  0.00818641
 -0.08588244 -0.07617386  0.05730007 -0.0092147   0.02119007 -0.04936825
 -0.11853452 -0.01942652 -0.0137481  -0.04714032  0.06743898  0.00566783
 -0.0602063   0.01878677]"
60,38,-314.89430375845996,0.3,-1.86,"[-0.04614004  0.01710745 -0.06966484 -0.04210173 -0.07730929 -0.09164187
  0.04503939  0.00014255  0.06788376 -0.01641377 -0.115582    0.07579456
  0.07832231  0.04320459 -0.01933838 -0.01224206 -0.0233016  -0.09136603
 -0.06752681 -0.02686989  0.04934855 -0.05708168 -0.04338292  0.07937423
 -0.03755433  0.0855822  -0.02316995 -0.03009477 -0.0498565   0.06714473
  0.00821718  0.04283865]"
56,42,-153.005685637226,0.18,-1.74,"[-0.04278734 -0.05530815 -0.0198612  -0.04783102  0.0001855  -0.02370869
 -0.00989907  0.0479402   0.03890722  0.07795444 -0.00058011  0.04154879
  0.06107827 -0.01757127  0.01258302  0.05093977  0.01778206 -0.02939986
 -0.00084443  0.01265054  0.03487706 -0.01036253 -0.02451015  0.01006858
  0.04306669  0.01258034 -0.06465089 -0.02928318  0.03067631  0.04948158
 -0.03589069  0.01804398]"
55,44,-143.45404959572443,0.15,-1.68,"[-0.01143581  0.00265358 -0.03336532  0.07741164 -0.04642485 -0.06595323
  0.01465893  0.02713704  0.0956088   0.0530007  -0.00626112  0.01124325
  0.01430379  0.01149308  0.00608469 -0.00490638  0.01552153 -0.06416386
 -0.0336877   0.0748257   0.08570347 -0.00200483  0.04998985 -0.03965519
 -0.01680172  0.00490898 -0.04706915 -0.04875703  0.03572551  0.02215516
 -0.01921721 -0.06167958]"
58,47,-116.59542505324333,0.24,-1.59,"[-0.05538357  0.02941114  0.03729494  0.0328302   0.03460193 -0.05023301
  0.00617912 -0.04570822 -0.01079832 -0.06750012  0.06565486  0.05558898
 -0.06857282  0.0583698  -0.02630694  0.00553523  0.0448576  -0.07090332
 -0.01307353  0.02108246  0.01904803  0.02867913 -0.15401198  0.01371809
 -0.03087979 -0.03482598  0.04071631  0.05457154 -0.08231515 -0.00030992
  0.01620268 -0.03363418]"
61,91,-388.2998794237765,0.33,-0.27,"[ 0.04892889 -0.02291441 -0.06370257 -0.02650786  0.00831567 -0.03922914
  0.06295805 -0.08361517  0.00505696  0.0039244  -0.05376115  0.06441634
  0.00910968 -0.03350294 -0.09952632 -0.03649258  0.02443912 -0.0472976
  0.00536189 -0.01584557  0.04573211  0.005526   -0.02921373  0.00929785
  0.03917506 -0.001223    0.00073745 -0.00541031  0.05292792 -0.00757047
  0.02170151 -0.04481958]"
59,37,-163.12198602129126,0.27,-1.89,"[ 0.00502911  0.11684236 -0.03466011  0.05194203 -0.04993687  0.00456003
 -0.06586573  0.12627955  0.03568047 -0.05971571  0.07103994  0.02353925
  0.00435471 -0.00104978  0.05028592  0.05205887 -0.0751209   0.01420906
  0.06542605 -0.02977614  0.06339257  0.07600135 -0.0194365   0.01136317
  0.0524825   0.06772757 -0.07598736 -0.0026447  -0.02985705 -0.00363676
  0.0298456  -0.07220741]"
57,81,-258.7511698131461,0.21,-0.57,"[ 0.02645313  0.01959439 -0.02733779 -0.00524463 -0.02005269  0.07201332
 -0.03254707  0.09355214  0.04690365 -0.0201137   0.09814769 -0.00036193
  0.0476003   0.03677009  0.04201094 -0.01095352 -0.01803117  0.00749079
 -0.06938625 -0.08095197  0.04503401  0.02129952 -0.03386189  0.08656113
  0.03410808  0.00951207 -0.06708271 -0.01853641  0.03577926  0.0207198
 -0.01809822 -0.09350077]"
55,98,-337.74340471166886,0.15,-0.06,"[ 2.95172918e-02  3.09770816e-02 -2.16634694e-02 -3.63163613e-03
  4.06334935e-02 -1.41167234e-02  4.06390849e-02  7.35000816e-02
  2.57724966e-02 -1.94205339e-03  1.71101897e-02 -7.31531511e-02
  7.93758789e-02  6.79288974e-02  4.67255281e-02 -6.83709682e-02
  3.54248420e-02  4.58043424e-02 -8.85056154e-02  1.01467863e-02
  4.07917190e-03  5.89058781e-02 -6.48260828e-02 -4.04530814e-02
 -3.36453112e-04 -1.00340335e-01 -7.27162755e-03  6.84362823e-02
 -1.29600805e-02 -2.44574049e-03 -7.91213344e-05 -8.47903407e-02]"
53,94,-312.33807191250344,0.09,-0.18,"[-0.04963346  0.01089432 -0.09313299  0.01878204  0.05758433  0.06086424
 -0.01205186 -0.06618292  0.01719095  0.02092365  0.1421436   0.00499518
 -0.02236391  0.09185619  0.00859201  0.03359177  0.0261723   0.00422814
 -0.03501661  0.01144503 -0.05054808 -0.01062907 -0.09984908 -0.06133936
 -0.05019103 -0.0582147   0.00355933 -0.04679339  0.14359785 -0.01473547
 -0.08297617 -0.12136051]"
55,99,-328.5084861795465,0.15,-0.03,"[-0.03825236 -0.07529773 -0.09150566 -0.0222117  -0.04200487 -0.05611247
  0.00664102 -0.08852697  0.03514202  0.02578949  0.09225256 -0.08511257
 -0.0172084   0.0252454  -0.08371961  0.00939645 -0.04076069  0.00556646
 -0.02654516 -0.00781103 -0.06697926  0.0085243  -0.03517981  0.02970266
 -0.06524347  0.10450399 -0.03491901  0.01419852  0.059807    0.03289693
  0.04246929  0.04210938]"
60,45,-157.39509454317803,0.3,-1.65,"[ 0.05804463  0.00184255 -0.07324415 -0.03300448 -0.04147263 -0.01091632
  0.00041483 -0.01824998  0.00900492 -0.02185045 -0.01037178 -0.04268737
 -0.09049033  0.04426129 -0.00674097  0.101762    0.07470302 -0.04740062
 -0.04188033  0.06249561  0.11863128  0.08317467  0.01492026 -0.05389907
 -0.0454629   0.04378954  0.0462287   0.12417926 -0.02063415 -0.01899542
  0.03692476 -0.04338839]"
58,42,-129.27529578238716,0.24,-1.74,"[ 0.03811348 -0.08429916  0.01277766 -0.04045913  0.09522549 -0.12781811
 -0.18008714 -0.00371392 -0.01031872 -0.04698929 -0.04132081 -0.02986333
 -0.14578724 -0.0176192  -0.10611304  0.07324363  0.03534955 -0.02322072
  0.02522804  0.1388844   0.0181503   0.05963634  0.06585099 -0.02059879
 -0.06082909  0.00705081  0.00314391 -0.01238901  0.04119042  0.02328126
  0.00809422  0.01382681]"
32,51,-452.8621725668758,-0.54,-1.47,"[ 0.01163328 -0.03514726 -0.00611564  0.0085301   0.06243408  0.05911742
 -0.05529809 -0.08555547  0.03931264  0.00686085 -0.03350813  0.0091269
 -0.10187715  0.01617715  0.02689624  0.0309183  -0.0222602  -0.02324467
  0.01093073 -0.12694966 -0.0320733   0.06427394  0.03730805 -0.01583682
 -0.07574114 -0.0562494   0.06108814 -0.08065109 -0.06323462  0.013032
 -0.02938445 -0.02443051]"
62,60,-198.0140025377338,0.36,-1.2,"[ 0.02317832  0.01982642 -0.04603975 -0.04003593 -0.02067327 -0.05047567
 -0.01670069 -0.05034931  0.04049453 -0.05556402 -0.0122415   0.05372461
  0.04314853  0.01435606  0.0148585  -0.01556192  0.0467822  -0.07473228
 -0.02296314 -0.08714266 -0.01652487  0.05534639 -0.01079894 -0.00776729
  0.03363818  0.04795194 -0.07172348  0.0423099   0.01468425  0.01751949
  0.01200013 -0.02017838]"
75,77,-594.3211189386706,0.75,-0.69,"[-0.01630091  0.06594355 -0.00280186  0.05410283 -0.00630295  0.05122916
  0.05631322 -0.00557275 -0.03826393  0.00480457 -0.04659802  0.05601173
 -0.03368402 -0.00570132  0.00330331  0.01625863 -0.03735719  0.01743818
  0.021618   -0.11939564  0.0335448   0.01834854 -0.00884846 -0.02676481
 -0.02059915 -0.03092515  0.06091568 -0.03509211 -0.04540168 -0.06064213
  0.03140306 -0.00899395]"
59,35,-316.2559880588811,0.27,-1.95,"[ 0.0239216   0.04964564 -0.00204928  0.02627623  0.04843834 -0.03213465
 -0.04659909 -0.04206277 -0.01920868 -0.0409323  -0.06425028 -0.03966022
  0.03394942  0.02639572 -0.00854679  0.04320128  0.06022467  0.03588955
 -0.08716439 -0.00868633  0.03099801  0.04364526 -0.10569164  0.03199306
 -0.03157772 -0.00559918  0.07245727 -0.04067807 -0.0101074   0.10908505
 -0.00917425 -0.00251937]"
70,89,-124.52977710824914,0.6,-0.33,"[-0.06439836  0.01010098  0.09241954  0.08262125 -0.00606209  0.03892744
 -0.06570257 -0.0085431  -0.0149853   0.04064786  0.01754269  0.02042871
 -0.0369005  -0.11405135 -0.06644465  0.00293429 -0.0009186   0.03790155
 -0.06444046 -0.05605268  0.02594595  0.00120331 -0.03059244 -0.04808953
  0.0087958   0.04434853  0.03282739  0.0828869  -0.00530006  0.11571587
 -0.04977021  0.05317042]"
53,81,-295.06167865529255,0.09,-0.57,"[ 0.01775471  0.01660718 -0.04557284  0.03093873  0.06033956 -0.0193726
  0.0796381   0.04827932  0.03947211  0.05263749  0.01828061 -0.02052093
  0.01016417 -0.05044671  0.08263737 -0.05430891 -0.05967258 -0.01404981
  0.06356238 -0.02547697  0.02272215 -0.0712998   0.0161981  -0.05405665
 -0.11731167 -0.11645898 -0.0055729  -0.05404803 -0.00162806  0.08961653
 -0.04959032  0.08741577]"
54,89,-310.7559161273161,0.12,-0.33,"[ 0.01232549  0.02154469  0.01514326 -0.00629984  0.11079113 -0.00404093
  0.00208034  0.05287703 -0.02464377  0.07826644  0.04581236  0.03278087
  0.00478249 -0.01079535 -0.0037921  -0.00128134 -0.08549896  0.06037432
 -0.05768063  0.03861206 -0.04824567  0.00033237  0.0355981  -0.08098685
 -0.01485175 -0.04208039  0.05611014  0.04099333  0.03833163 -0.00736338
 -0.02115255 -0.07572286]"
68,69,-115.96097900526235,0.54,-0.93,"[-0.05441675  0.07335626 -0.03151299 -0.0358081  -0.03182366  0.06395776
 -0.02366467  0.02585063  0.06017882 -0.11854405 -0.00714204  0.00265658
  0.04267863  0.00966418  0.02163899 -0.10328719  0.00013231  0.05010807
 -0.04134327 -0.05561145  0.02513906  0.04941593  0.08652165 -0.04427219
  0.0213779  -0.00310979  0.01506545  0.059141    0.08408168  0.04030804
 -0.08213907 -0.07433601]"
35,89,-450.8995217050384,-0.45,-0.33,"[-0.01143737  0.02301123 -0.0507437   0.0317794   0.00097671  0.01925344
  0.05356346  0.01227399 -0.01708876  0.00218085  0.00045083 -0.00579137
 -0.00719045 -0.01097269 -0.01249009  0.01327254  0.01940884 -0.04645062
 -0.02270743 -0.02157681  0.01813691  0.03300753  0.02163729 -0.02466597
  0.08144099 -0.04846063  0.0419938   0.02324376 -0.02519221 -0.01643534
 -0.01454265 -0.02678398]"
58,51,-121.9344211838491,0.24,-1.47,"[ 0.02603454  0.04006711  0.00066895 -0.0257297  -0.00126867  0.05053178
 -0.08919951  0.03434782 -0.07436303  0.02389142 -0.01404713 -0.01078108
  0.02033342  0.03100911 -0.05860531  0.02233286  0.0286007  -0.01335181
 -0.01776548 -0.0278517  -0.05916336 -0.01337757 -0.02923857  0.01332019
  0.02266514  0.03272196 -0.02950643 -0.01509098  0.00810751 -0.00800801
  0.0316041   0.10745889]"
58,41,-111.00690636697952,0.24,-1.77,"[ 0.01995103  0.05645799 -0.05556785  0.01248261  0.05700679 -0.08445383
 -0.0220442   0.00800445 -0.0129689  -0.07038469  0.02348328 -0.01963054
  0.00552057 -0.0553585   0.0705002  -0.00221786  0.02653243 -0.01846129
 -0.02884748  0.00483265  0.04182396  0.04030014  0.0675569   0.03753244
  0.03812694 -0.00503113 -0.0733271   0.03783918  0.08691403  0.01311049
 -0.04763983 -0.00735534]"
80,99,-186.7992254292131,0.9,-0.03,"[ 0.07594049  0.05481233 -0.05154531  0.02232919 -0.02886185  0.03581835
 -0.03955723  0.06525382 -0.03104134 -0.00501825 -0.01621962  0.03249837
 -0.06105491 -0.06426919 -0.01722719  0.09045277 -0.00503867 -0.0699306
 -0.02938983 -0.09218439  0.02061285  0.03195212 -0.05115276 -0.02696869
 -0.05348576  0.0104161  -0.04388861  0.04241509  0.02888553  0.03254563
  0.02164639 -0.03561897]"
67,41,-390.5348490895847,0.51,-1.77,"[-0.00388774 -0.01342821  0.05120726 -0.07129844 -0.00434623  0.05923584
  0.08034235  0.00634979  0.07564578 -0.13657324 -0.04230346  0.10388942
  0.02751963 -0.05566333 -0.0829591  -0.06503621  0.00875302 -0.01004546
  0.01773909 -0.10980675 -0.01905727  0.13429767 -0.00281235  0.03540274
  0.00108847 -0.00927619  0.10467987  0.00447106  0.01525703  0.05167512
  0.01802052 -0.0327766 ]"
61,37,-200.22355644673382,0.33,-1.89,"[ 0.01583213 -0.01988007  0.03485525  0.017407   -0.02625696  0.05796226
 -0.04510752 -0.03952687  0.02103505 -0.04089237 -0.00469545  0.02960501
  0.02279621  0.02079824 -0.00835858  0.00054833 -0.11230239 -0.01549537
  0.01901992  0.0073588   0.06156182 -0.07175877  0.05088082  0.05338207
  0.04326452 -0.06312422  0.02710821 -0.01276419  0.06985229  0.03955515
  0.0478488   0.03629757]"
61,54,-118.37907626386159,0.33,-1.38,"[ 0.00588409  0.02414301  0.03097645  0.03760001 -0.05100772 -0.00431335
  0.04058654  0.00802263  0.08698165 -0.00992121 -0.09182019  0.02525199
  0.04236477  0.02186888 -0.01926246 -0.10438205  0.0597899   0.01409892
 -0.1165884  -0.03153212 -0.02798826  0.097522    0.07642615 -0.04773431
  0.01180579  0.00967418 -0.08849877  0.05283335  0.00133372  0.02678256
  0.02834618 -0.02218646]"
61,44,-202.02451679855434,0.33,-1.68,"[ 6.11033055e-02 -7.10216641e-02  3.24082843e-02 -8.31268003e-04
  6.41418622e-06  4.39073158e-02 -1.34895052e-02  2.45933971e-02
  9.68369466e-03 -6.21415287e-03  4.04473061e-03 -5.42253378e-02
 -8.92586924e-02 -4.90662797e-03 -4.34284736e-02 -7.02472996e-03
  2.53327289e-02 -4.19898204e-02 -4.64020877e-02  4.14255838e-02
  1.05940527e-02  7.38414793e-02  6.27245145e-02 -1.94624631e-02
 -3.73014222e-02  2.22831759e-02  5.95907747e-02 -5.56600074e-02
  5.70375192e-02 -4.79773065e-02 -1.66583914e-02 -6.32603375e-02]"
40,99,-406.2337806868388,-0.3,-0.03,"[-0.0294655   0.06746463 -0.04998713  0.05402776 -0.05412933  0.01443261
  0.01332282 -0.00036022  0.05231173 -0.05426888  0.09043303 -0.1375612
 -0.03971312 -0.07242291  0.00108502  0.02890776  0.02481309  0.01968658
 -0.0206195   0.00563976  0.03286981  0.04256099  0.05409157  0.02184671
 -0.01839663  0.0025144   0.01521607 -0.0025063   0.017573    0.05484143
 -0.00194722 -0.05846552]"
62,86,-588.6093244523468,0.36,-0.42,"[ 0.05452568 -0.03711474 -0.15519555  0.0323728  -0.04549875  0.04194907
 -0.06549741  0.03545333  0.02449342 -0.00780127  0.00852024 -0.01741657
  0.04167568  0.00814048 -0.03724576  0.0759921  -0.01252676 -0.0064278
  0.04921963  0.02192246  0.02514355  0.03656529 -0.02787819  0.02423727
  0.06922557  0.0261361  -0.06932949  0.05993    -0.08381635 -0.01706975
 -0.03404794 -0.01099487]"
53,85,-297.2570759721175,0.09,-0.45,"[-0.03330128 -0.05833001  0.02290791 -0.01028051  0.01508011 -0.01015901
  0.00053527  0.02662496 -0.04802788  0.01294862  0.10521462 -0.00967423
  0.03675667 -0.03403766  0.01344142 -0.02054134 -0.02694702 -0.0150863
 -0.07347566  0.04535827  0.07092124 -0.01240072 -0.0289689   0.03214612
  0.0627355  -0.03512104 -0.00582226 -0.01435335  0.06323939 -0.02360784
 -0.00761006  0.00708023]"
23,60,-196.87106624850222,-0.81,-1.2,"[-0.05980515  0.03119271 -0.01175417  0.06053716  0.00482553 -0.01202438
 -0.04454817 -0.15437165 -0.10494065  0.04497574  0.05848697  0.05060841
 -0.00400878 -0.01955015  0.08388472  0.00764807 -0.01038025  0.0263758
 -0.0254572  -0.00058521  0.03718716 -0.01242588 -0.00477177 -0.05373349
 -0.01139717  0.0179789  -0.0846677   0.03873117 -0.00186572  0.02626594
 -0.07892248 -0.01743125]"
54,38,-562.1424180577221,0.12,-1.86,"[-0.06243638 -0.06747043 -0.00862067 -0.03245985 -0.02277975 -0.00553731
  0.04995234 -0.03300744  0.01951361  0.02221706 -0.00988952  0.0151685
  0.07911147  0.01280178 -0.03660092  0.01447004 -0.04414048  0.00794604
  0.01897757 -0.03661869  0.01905248 -0.09374506  0.10407544 -0.02266611
  0.06253171 -0.0001156   0.01688416  0.03146891  0.0414051   0.03166815
 -0.05346012 -0.0238041 ]"
57,41,-161.1971315019581,0.21,-1.77,"[-0.06592059 -0.02074473 -0.04406334  0.04351475  0.0632441   0.01483377
  0.0051879   0.01692164  0.03856816 -0.01832673  0.08240044  0.0209029
 -0.06438158  0.04695668 -0.07276122  0.01187873 -0.04639264 -0.0436275
 -0.02170265  0.06434307 -0.02661573  0.02554758 -0.01648343  0.01856035
 -0.06502306  0.00482104  0.13428891  0.05082867 -0.00594888  0.08949616
 -0.01735566 -0.03986049]"
59,77,-458.47709040352834,0.27,-0.69,"[ 0.02964807  0.05838424  0.04563765  0.04684099 -0.0383296  -0.08103215
 -0.03429416 -0.049712   -0.0641827  -0.03060676  0.08327433  0.01503879
  0.05186762  0.03697358 -0.0465511   0.08277943  0.04772665 -0.06573933
  0.05996838  0.00674619 -0.02278906  0.03715757  0.05018049  0.03065639
 -0.01101777  0.10976477 -0.02837862 -0.03729697  0.00044866  0.11123418
 -0.05506572  0.06706523]"
59,38,-261.59967638648095,0.27,-1.86,"[-0.05616796 -0.03498559  0.00097054  0.02904841  0.01257435  0.06870872
  0.03752655 -0.01636462 -0.04344258 -0.02307934  0.04487926  0.08072694
  0.01219774 -0.09303135 -0.10359696  0.0849042   0.01385845 -0.0193481
 -0.09498207  0.08886927  0.02502652  0.04055271  0.01655192 -0.00099386
 -0.00075014 -0.03958897  0.03282645 -0.02213821  0.01159509  0.11096695
 -0.00101884  0.00844335]"
71,61,-254.86285912279553,0.63,-1.17,"[-0.01833961 -0.03459133 -0.09372341  0.03735519  0.01470455 -0.05393057
  0.00145339 -0.05941971  0.07397603 -0.01088123 -0.03479154 -0.02921458
 -0.00538287 -0.00773326  0.05358069  0.03766028 -0.05714596 -0.0126893
 -0.0448331  -0.11916776  0.01927273 -0.03299335 -0.07824804 -0.00640999
  0.08646074  0.01801361  0.0044899   0.10590777 -0.00315454  0.0251797
 -0.08057034 -0.00292919]"
27,83,-710.0305126914237,-0.69,-0.51,"[-0.0698211   0.00838986 -0.11695464  0.00360864 -0.0627633  -0.04091086
 -0.03583932 -0.00981643  0.03285115  0.04738176 -0.01042038  0.04139129
  0.00993102 -0.04395925 -0.00745432  0.03727003  0.0310448   0.04636909
  0.00471178  0.0092711  -0.02413616  0.01426859 -0.03901824  0.00728813
 -0.10717067 -0.01718676  0.00617638 -0.02393078 -0.00422649  0.03805235
 -0.01568574 -0.00099342]"
76,34,-263.51235288857526,0.78,-1.98,"[ 0.05888201 -0.01450492 -0.01334486  0.02011632 -0.05831192 -0.07478841
 -0.04060639  0.00154478  0.02214932 -0.10297197 -0.02832036 -0.00942659
  0.04699692  0.05522892  0.0306082   0.10528609  0.01453856  0.01150921
 -0.08154269 -0.00523767 -0.09850202 -0.03137885  0.04169471 -0.0182681
 -0.0177394  -0.00347377 -0.04180824  0.07655926 -0.00087914  0.04047829
  0.00599909  0.04161457]"
54,93,-314.1661296198521,0.12,-0.21,"[-0.05504262 -0.00303297 -0.05661995  0.0281082   0.0407943  -0.00301968
 -0.08566124  0.00233329 -0.02952001  0.03963017  0.04088838 -0.06824656
  0.01819973  0.00827515 -0.02528181  0.00664907  0.08100453  0.03308602
 -0.0530554   0.08840019 -0.0375875  -0.09819426  0.02749642  0.07319751
 -0.00561264 -0.06950031  0.00600035  0.06722117  0.11849945  0.1260409
 -0.03790802 -0.00275365]"
66,42,-283.9045292638664,0.48,-1.74,"[-0.00270576  0.008973    0.09333457  0.06657248 -0.07076796  0.01675975
  0.01470099 -0.0241376  -0.06569803  0.01593093 -0.04455507 -0.02104079
 -0.10676264  0.09409345 -0.12507985  0.01921387  0.0260808   0.0534003
 -0.09059492 -0.01363503 -0.01450817 -0.01023387 -0.01323604 -0.01312902
 -0.03363367 -0.01270454  0.05704393 -0.04519211  0.08747183  0.01026445
  0.02196102 -0.06483206]"
53,40,-685.5085705580569,0.09,-1.8,"[ 0.02219137 -0.03853738  0.04444663 -0.00158726  0.05494257 -0.07012793
  0.03791341  0.01999085 -0.13493398  0.03999381  0.02031217  0.12939037
  0.0618113  -0.01333758  0.00496258  0.00106814 -0.06456068  0.01843106
  0.09362803 -0.02239713 -0.00630055 -0.01335981 -0.03300146 -0.00098183
  0.03026007 -0.08707894  0.04001061 -0.03389802 -0.04320778  0.02099202
  0.11883796  0.0249239 ]"
54,41,-229.94089662594033,0.12,-1.77,"[-0.02372517 -0.00214512 -0.00565594 -0.13580392 -0.04434655 -0.14232356
 -0.04280532 -0.02803377 -0.03074392  0.09468992 -0.0439202   0.02296925
  0.0248866   0.01194788 -0.00658424 -0.07085492  0.01104435 -0.0858171
  0.04497786  0.05866788  0.00449384  0.02411058  0.01948401  0.01583138
 -0.08772548 -0.00668292 -0.01279474 -0.02742814  0.01479879  0.0721423
 -0.14885596 -0.07198834]"
63,40,-351.6325172242284,0.39,-1.8,"[-0.09455805 -0.0146017   0.0592653   0.03692391  0.04383572 -0.01061977
 -0.0271167  -0.06114255 -0.0210705  -0.00877593 -0.03204101  0.021167
 -0.06388325  0.02549566 -0.0674309   0.05173498  0.11235183 -0.08266746
  0.09400821  0.02852082 -0.00323637  0.01477259 -0.01188163  0.05856965
 -0.05750011  0.02629693  0.04080039  0.05567568  0.05034987 -0.04266277
 -0.00244115  0.04729419]"
59,81,-305.28641606578265,0.27,-0.57,"[-0.11903085 -0.02779055  0.00690639 -0.00523449 -0.05002262 -0.08408111
  0.09351062 -0.05232102  0.05750375 -0.04009641 -0.038977   -0.02170019
  0.06216268 -0.00500387 -0.05063973  0.00960369  0.02794994 -0.07377828
 -0.0027608  -0.00949816  0.03729689  0.04764324  0.08598271  0.02021977
 -0.06242768  0.02098324  0.02379553  0.01493817  0.10143696  0.02712015
  0.00303065 -0.04610341]"
66,54,-207.88472839018482,0.48,-1.38,"[ 0.0130411   0.0205622   0.03687817  0.00712121 -0.03281297 -0.05550064
  0.0923365   0.00235435  0.01740193 -0.07076727  0.09220164 -0.0105047
 -0.0054813  -0.03050047  0.06767768 -0.0583654   0.07092571  0.02225186
  0.02937816 -0.03384097 -0.00362641  0.06519022  0.05077073 -0.02419867
 -0.02307021  0.05353326  0.01412944  0.06776536 -0.05695605  0.04300755
  0.05170208 -0.10223956]"
79,85,-386.0590465688278,0.87,-0.45,"[-0.02843395  0.03043044  0.03911265  0.02115165  0.04440346 -0.06853071
  0.00352456  0.03004684 -0.02936137 -0.13239106 -0.00729933 -0.00380767
  0.03262922 -0.02681897  0.015737    0.00553746 -0.01867911 -0.10991029
  0.05656559 -0.08432292  0.04498956 -0.01969232 -0.02925227 -0.04859374
 -0.02126495  0.01852725 -0.08204065 -0.03170565 -0.06494964  0.03199572
 -0.10907544 -0.03576196]"
61,67,-95.65254632640259,0.33,-0.99,"[ 0.0736558   0.07177717 -0.03596513  0.04520935  0.04870367 -0.04618838
  0.01405946 -0.08129468 -0.01824715 -0.0717803  -0.02481309 -0.01604409
  0.04779312 -0.09492706  0.16049585 -0.01433307  0.01996678 -0.01146608
  0.03480989  0.03424119 -0.0196327  -0.07644235  0.04859341  0.00297755
 -0.02129055  0.02716532 -0.01130526  0.06243177 -0.01693252 -0.02422183
 -0.02801675 -0.04681755]"
60,52,-112.7936280625362,0.3,-1.44,"[ 0.04727792  0.03876802  0.07176538  0.05458092  0.0256423   0.0421766
 -0.02678219 -0.0191286  -0.00135114 -0.02940465 -0.0441498  -0.00088379
  0.0096898   0.02836403 -0.05206393  0.08563669  0.005849    0.00884431
 -0.04100707  0.00124787 -0.01405099 -0.02107319 -0.01843382  0.05179617
  0.00513174 -0.11194425 -0.06239519  0.03014326 -0.00323795 -0.04539005
 -0.01824795  0.03110737]"
24,33,-357.2949083127681,-0.78,-2.01,"[-0.07751506 -0.01516096 -0.04872368 -0.01675718  0.04847055  0.03077671
  0.01826541  0.0752855   0.01934588 -0.00343161  0.01366184  0.01762903
  0.00081582 -0.05329796  0.00885654 -0.04682722  0.0259304  -0.01151647
  0.00744013  0.02188042  0.08293278  0.0096171   0.04682968  0.01113752
  0.01263919 -0.06265821  0.01702297  0.03557754 -0.0849891   0.01354379
 -0.01394521 -0.0242723 ]"
60,57,-104.57886940480765,0.3,-1.29,"[ 0.01006611  0.08662531  0.02021142  0.05829986  0.02384437  0.00124035
 -0.01408784  0.02412286  0.01989909 -0.02494959  0.03600447  0.07389099
 -0.04009921  0.05222223 -0.04997945  0.10426535 -0.03442     0.02661573
 -0.04143602  0.00103747  0.05813036 -0.04750009  0.0139776  -0.02510406
 -0.00116321 -0.07785995 -0.05589296  0.05372485  0.05699229 -0.08195875
  0.01182997 -0.06007712]"
61,62,-114.88243116100492,0.33,-1.14,"[-0.00309051  0.04622386 -0.01567099  0.00781123 -0.05419009 -0.02622277
  0.04713925 -0.03700624 -0.08311281 -0.02590614 -0.018992    0.02783778
 -0.02893739 -0.05028237 -0.0236879  -0.02118585 -0.05730401  0.01896454
  0.03278181 -0.01444293  0.04105487  0.00013064 -0.02884856  0.0009573
  0.03293039 -0.04340023  0.03491563  0.02446677 -0.02887953  0.05489689
  0.02038329 -0.04937848]"
61,66,-164.99383609454213,0.33,-1.02,"[ 0.01318742 -0.04373915 -0.03356601  0.06283138  0.03121106  0.05276464
  0.00614434 -0.03261455  0.00437145 -0.03972558  0.00748881 -0.08062688
 -0.05407998 -0.01455515 -0.0420502  -0.05231001  0.08758665  0.03735416
 -0.08701248  0.08649833  0.04230185 -0.07372933  0.0701311  -0.01984262
  0.00290627  0.02498469  0.00609743  0.01422581  0.00161464 -0.06236211
  0.07478398 -0.08123463]"
77,30,-1189.005303835432,0.81,-2.1,"[ 0.0320202  -0.07478625 -0.12154371 -0.04925446 -0.06262415 -0.04645795
 -0.0260013   0.05910505 -0.10298628 -0.11497241  0.01906854 -0.06722686
 -0.01566046 -0.01407536 -0.00327862 -0.01060291  0.01588606  0.07561955
 -0.01506752  0.09202184  0.000816   -0.00661423  0.00848407 -0.03082557
  0.04187041  0.06311361 -0.03126464  0.1064345  -0.09508509  0.01648295
  0.05983355 -0.04840306]"
67,92,-411.58811794130014,0.51,-0.24,"[-0.04440588 -0.07549214  0.05162647 -0.06953296 -0.04482257 -0.06458186
 -0.02680001 -0.02141877  0.05360172  0.00201009 -0.07015861  0.00143036
  0.00053029 -0.03013287  0.05925688 -0.0870477  -0.0851389  -0.00643308
 -0.00422763  0.01556615 -0.03229858 -0.0741817  -0.0278131  -0.02891477
  0.0158996   0.02506259 -0.02668031  0.00080241  0.01665452 -0.02793002
 -0.00814134  0.08389336]"
