x,y,fitness
109,47,-65.08008923151772
109,56,-79.38526776754546
107,43,-107.97418085314871
103,49,14.958826510697676
107,80,19.374109759199484
116,76,-115.01290234008735
112,49,-106.71561845543889
109,42,-112.86930505169164
101,92,-316.98430492562863
109,48,-104.83481317559674
97,93,-98.45361877983026
126,69,-53.22846658615738
113,35,-386.2052119850057
110,51,-92.34275848643813
103,96,-319.12538651920886
109,53,-93.56663153828616
124,41,-157.8472406481965
112,60,-97.97491154121587
104,65,-26.695940471044437
103,7,-669.3398569002833
111,67,-69.72823800137265
110,48,-105.16707503840179
119,47,-175.59984284566343
111,38,-160.17436036905264
103,41,-272.36366318477576
121,73,-159.8257178890308
112,73,-49.25306454457233
106,73,-2.3717568624637693
109,83,-5.483550179407857
114,59,-97.12506049981462
118,75,-129.45474650133986
129,55,-244.05090236704814
113,74,-42.98809298618542
103,86,-303.38590998095054
113,57,-102.9618785444928
129,53,-250.73964818276818
115,67,-101.52029955733161
108,49,-93.84615781698042
107,90,1.4553112486619995
110,79,-58.89395935945511
129,74,-249.64977404578272
106,54,-22.55764478259971
111,63,-90.86787119890403
93,93,-360.6768852647235
113,63,-67.95873419064448
118,83,-131.00138743982066
112,62,-80.211099131716
115,61,-72.37696447829165
106,58,-38.77051854980499
112,72,-31.853004223966778
108,66,-60.11846802510075
95,82,-8.074495452810694
96,62,-73.60540776595744
113,84,-55.7376704939994
89,103,-319.7487922647792
109,43,-132.85391168387315
119,78,-122.40691172486822
109,38,-111.07753895275877
110,56,-104.25569168437015
117,70,-126.97885171597558
105,37,-243.3394167513806
125,38,-292.7988419676185
115,51,-111.19387318384285
110,35,-331.3150990676355
113,60,-101.80144955807323
103,62,-72.01384401691351
110,58,-78.78331916052205
105,45,23.06402160930412
118,56,-143.45013805327665
107,82,17.47020751823817
111,50,-81.2219985262827
88,72,-117.46594837673152
115,38,-178.0282116981894
103,88,0.32871707278223994
122,73,-101.6968802391237
114,67,-101.86500432781415
120,59,-130.98855533041964
129,70,-143.60802528523726
106,61,3.3465070101225933
103,79,16.062898386986376
111,94,-23.35630576694936
109,46,-107.46999517249995
110,61,-82.64559637968534
108,69,-51.749930458603046
95,69,-323.31971923659785
107,74,-2.2707731886210496
114,73,-88.90127853864273
117,71,-119.68293712362674
110,36,-326.575670010995
101,42,-263.08695666466895
111,37,-161.17231784066027
105,62,-10.392084863671442
106,74,-5.702698316480223
114,75,-79.49531002981753
109,68,-41.60068176390479
121,64,-160.7731067843103
115,63,-107.90796972300886
106,63,13.472304283389406
110,86,-13.561375064431132
107,60,-63.13954419677525
108,64,-59.71902322502749
106,50,-111.40228826296789
108,65,-20.35820966018305
105,51,-70.64446447256955
116,68,-118.6462258128164
103,85,64.00017860581224
88,77,-96.71272534426193
111,68,-68.82041693197311
115,77,-102.63234433428968
116,72,-120.70809857663926
107,46,-95.27388622033008
114,58,-97.26469094004537
101,44,-105.1927061149244
107,68,-59.435186979106426
119,52,-142.08162962083867
108,56,-75.16359178609827
106,70,-21.506884161107877
102,64,-36.339254725628365
92,64,-27.949851271474614
113,62,-95.49149059162568
121,72,-170.2039869561002
115,79,-88.66062029690298
119,71,-114.41889352004698
91,99,-349.55266235633155
111,93,197.25079502624146
108,57,-73.94032761658805
103,40,-281.13576491676804
92,69,-181.9220141222616
105,47,-111.9742140460739
115,70,-96.67770494795236
128,109,-485.0412409885169
115,44,-197.09815862430008
87,97,-438.2431630714628
113,68,-82.95018862727697
111,72,-36.38318789937219
107,55,-90.17487049732807
121,63,-151.43137376008394
85,64,-219.306966374319
121,56,-158.12078859617372
105,98,-337.74340471166886
101,76,4.660010718253986
107,50,-103.64954703074181
103,99,-281.07530076779994
117,83,-90.72376879828578
111,52,-96.00039097702683
112,93,-24.798839576764763
108,68,-34.13493407630504
105,48,-196.60156645008036
105,41,-164.87328496517947
129,99,-396.2158516273209
110,59,-84.83106962489704
129,81,-123.41579834999482
104,43,-178.83818952482568
116,43,-193.07564679728122
105,44,22.722916849524168
105,54,-75.53130284898606
112,47,-73.71989150525081
120,37,-414.7436189646897
128,84,-123.78668224712378
99,46,-89.79974656173802
110,65,-63.57838509614281
109,81,0.3167598407395502
104,98,-316.05286962292973
128,75,-81.7649573691337
124,69,201.4255979832824
123,43,-457.48546203122874
108,67,-51.661071802632236
121,79,-94.78151041746204
118,69,-129.24977045273974
119,63,-119.20521816183145
119,72,-137.04481038667484
107,56,-93.0774610980739
112,56,-99.88163225186572
104,62,-51.13430089563688
104,100,-308.09557222411706
121,48,-166.25830615730257
95,75,-32.238402566536976
128,70,-234.5838508384834
110,74,-35.588098795584216
113,52,-111.32360167330206
110,34,-213.04132166306874
108,71,-41.08808779620442
122,58,-141.62215311479451
103,73,9.505558561757425
121,45,-151.53426656103855
113,47,-188.34616848075052
107,49,-86.93738357753439
100,79,6.070044655646598
126,91,-230.61348970110535
105,63,-19.5982871433108
88,60,-318.8693711177713
114,69,-92.73783501586084
117,79,-132.28042888740504
126,79,-81.11723357194276
104,66,-6.281056522900911
114,71,-43.86685758989329
126,84,-259.72843512164457
119,82,-79.83319189253729
92,96,-370.4960836665832
120,39,-212.49191155489092
112,50,-79.0667893440473
116,70,-57.36623738731174
127,94,113.22349381725672
122,71,-42.17492164324081
104,42,-120.29539536314549
115,52,-83.50975935766341
106,67,-41.15395316458867
125,82,-94.67383677630265
92,68,-231.2301689077549
103,46,-74.37020262815201
117,56,-110.88372465985924
111,42,-116.48011013634797
132,101,-294.3950969814564
107,52,-96.89172217329894
97,63,-278.6286271622043
95,100,-351.55728066900576
123,71,203.0693163690334
113,72,-52.962987167132646
110,102,-22.311373954212286
115,69,-43.81221584338829
100,44,-81.59781172501074
127,56,-222.74202596690878
115,49,-125.15222280435034
102,72,-37.12412719431437
108,72,-30.216903544326797
101,46,-75.73315665942367
103,100,-286.8531702582032
110,71,-44.14788481544875
110,81,-32.704624342458246
104,59,-40.61888367858498
106,48,11.656349514185706
106,41,-1.5641952758370792
109,59,-56.8629251430617
100,52,-53.335473194970746
110,52,-99.55214168331433
118,72,-105.53914916770378
79,65,-206.89978211308676
108,79,-0.9024341403610237
118,80,-87.01301436401808
113,67,-87.01362620311902
102,51,-27.0748860486881
94,54,-96.76989325703083
109,93,-494.9006778849251
128,76,-248.12746762001902
82,89,-477.0817748993546
105,55,-12.183838390153753
111,55,-98.3473012401611
106,47,-21.508963389951475
128,67,-155.29023816089526
129,76,-161.34237117799887
111,60,-83.0380922731773
102,69,-57.30461266035846
101,54,-73.20522432783403
108,61,-59.388992286295476
108,54,-78.17033831416133
124,66,149.44964367579723
77,99,-518.8203250723316
113,55,-106.10466626123979
124,70,191.89556733620662
104,90,-31.80680762771813
113,69,-85.4372193008326
125,80,-102.0706273253408
111,46,-148.25213767077838
128,71,-64.89820915842355
105,80,20.331639056538947
104,95,-158.64469873436116
109,84,2.929103524201963
103,53,28.340218013563685
118,62,-88.47523994063103
108,50,-89.72002506524166
105,93,-11.923699001829888
105,52,2.8064254812383354
101,61,-63.522729858444066
112,61,-85.08030998519004
109,58,-79.32888269240023
106,66,-57.24278998341394
127,75,-85.31629955129591
118,68,-132.68234802180802
127,66,-214.5831308198597
97,85,263.1409036540303
128,73,-210.00414548882435
103,72,9.499015577438428
123,49,-161.30682409070687
124,79,-196.7562787666027
117,57,-103.18108763152743
98,64,-7.410326004181542
113,41,-323.97028214040756
127,68,-223.7124394482641
109,60,-77.117069092185
127,40,-339.0148819533978
111,58,-98.98025642906123
116,92,-436.82364812342763
102,96,165.27397586798665
107,67,-61.0508687840141
114,56,-105.54493421683897
108,48,-95.83760098975664
114,83,-67.28894312811788
113,80,-53.42689261657821
119,50,-124.19307311970046
97,100,-277.0785641849757
94,61,-55.60346366505544
102,62,-222.88229492478177
103,55,-198.28126644113766
116,88,-63.93718798077602
123,53,-192.6810213578272
94,65,-54.507875187227725
99,44,-214.7450088076725
103,48,-95.74489982377408
125,71,-101.76795513819609
117,62,-122.90974515821776
107,84,19.679812115380813
113,65,-108.58417320983617
100,82,-63.28248687697722
104,99,-345.6547573342875
118,73,-128.81325158980437
90,100,-399.50067436954885
112,65,-77.3300629272888
108,55,-79.41571000779497
120,61,-118.65157840312261
129,51,-231.45613776183006
106,71,-44.723155702983995
114,50,-92.22670917587452
113,73,-60.495853950935285
127,74,-72.98979397640525
126,40,-443.126420750587
102,66,-27.015613151385523
115,58,-109.46381106944729
93,103,-362.3506784047772
108,81,17.723414687226537
116,58,-110.2953523212482
105,35,-293.4842731669114
103,82,26.159818697771613
106,62,-12.256311403006933
117,39,-161.14645069256625
111,83,-25.85548035686547
90,99,-362.5163273774323
111,77,-23.989774779561145
130,74,-228.46581523782382
126,102,-343.2441158903407
122,85,-261.01265683086314
103,44,-204.38025403254397
115,76,-97.5394626897497
120,38,-238.12754576841786
106,82,18.740622781980562
129,73,-125.97593611196727
126,61,190.96744018924068
93,106,-361.29700458791604
112,53,-104.92288564545133
96,86,-53.0328206554939
89,66,-120.4033274270837
74,75,-558.1907760669321
106,52,43.86775060411557
110,57,-88.7785895548558
104,57,25.12077968854028
95,99,-331.95370301516664
91,88,-150.13224325700583
94,48,-107.30442516332191
113,75,-70.09906776157186
116,53,-113.36451191802003
88,65,-187.04754787037123
112,58,-76.85175438900276
126,82,-29.328478911990473
93,84,-59.23363326913269
104,72,27.165064361181635
105,67,12.321239179522763
109,69,-39.528988783615716
116,45,-163.8290750884599
98,50,-60.53856581555401
126,75,-100.90605558267609
121,74,-104.73793926193925
127,98,-166.665491541069
110,64,-47.124735719394366
96,89,176.06951365369991
96,67,-31.799721113625736
69,66,-550.8639618168334
98,73,-68.26691821660657
130,82,-156.02097862119444
106,60,-37.35237232719016
104,41,-224.10669408435396
109,76,-42.6881327825584
97,91,-104.42234183851855
93,81,-23.783589490999475
98,88,-36.28880644464637
71,52,-430.39629224078533
113,51,-111.77749087603738
97,48,-80.49961198498814
104,56,35.19297075669948
125,73,192.7843581173249
117,59,-90.74297649665868
110,67,-66.17159278376673
87,57,-160.261355262239
89,86,-487.5071208597625
100,56,-53.20516474169161
114,64,-75.94287083285121
110,50,-95.4195718898329
121,68,-109.85975894003687
114,72,-67.97008335508859
123,84,-134.16498730251027
103,61,7.806921052013422
107,81,4.17415288857741
98,68,-23.671292834712972
111,59,-98.03279064559615
113,94,-229.9354776907241
104,38,-297.75763277882766
129,36,-301.94036381863344
107,73,-18.092414423420337
115,87,-27.443968316153445
103,78,13.16017283678444
117,76,-125.57568264039648
104,71,-12.806489030501112
117,48,-173.6935302292561
124,58,-255.24940315513456
107,38,-118.41940370048044
121,70,-158.3235272195468
89,72,-139.26975509078494
130,59,-190.08643921974763
122,70,-108.33228185507585
114,61,-93.80731890210777
128,80,-124.52056645740271
93,70,-46.699606987283545
115,43,-178.07363667111753
125,74,-66.01791190481822
122,54,-183.41435481610267
101,82,10.088203620396015
112,83,-45.80544316443364
119,68,-146.02456671670186
118,64,-139.4655386915024
119,69,-138.01745226235101
120,67,-144.11158454746345
99,62,-239.19937802064106
112,54,-98.86874345915686
112,63,-96.24732370587779
84,103,-462.6574778069263
100,93,230.6294934194386
111,78,-29.642671935899727
111,75,-13.147422422467798
86,54,-110.05538628480409
110,54,-91.93316951332439
100,68,-60.02855844004598
103,51,-8.917390576921065
114,47,-218.41753528163292
97,57,-7.643647136187894
124,51,-189.07738987086097
112,51,-97.33864735719443
99,65,-65.09636550519767
111,51,-78.44562937221777
109,45,-115.47410454038872
101,52,-89.97813951267449
106,59,-59.003025253490996
122,64,-171.1025871365185
99,55,-68.53600736403385
96,51,-94.73172543669872
125,60,-142.90411466787623
100,40,-287.15442686467645
129,96,-211.94772460738784
94,70,-34.934593364531736
116,64,-106.37091584655657
130,39,-401.2063919147438
111,49,-100.25608722954958
113,49,-81.63855609911013
115,40,-163.4094033249892
132,81,-362.0022810852932
102,90,-310.4002186665828
101,65,-27.20762254375282
115,50,-121.4524054074443
87,72,-385.3045606166689
105,97,-330.76701559893354
117,55,-131.1195220917162
93,63,14.764617878027707
106,78,-26.29809958864911
115,60,-103.38946438455532
98,44,-81.13711447451495
118,71,-101.67991381566097
122,79,-67.2513673851813
116,80,-120.04551553857432
99,52,-84.63580076155164
98,74,-244.22936375963803
133,81,-332.6814016162117
124,77,-290.79687849140356
79,75,-486.0634091801653
88,109,-410.9339316346903
112,71,-71.97245295408285
95,61,-102.01390576932143
105,60,-47.92777144323381
88,95,-395.20447550550426
104,68,-38.75815530282651
98,65,-71.88658775763722
83,52,-348.9748256414596
104,69,23.09722825312764
120,58,-142.07012658025297
108,75,-15.214475057370748
99,77,4.767972523382568
104,49,-162.3218163698973
126,67,-130.71961455222993
117,75,-93.76634765082817
127,46,-208.1291362478473
101,91,61.07761118653738
116,47,-131.76645840635055
94,63,-292.85748144045976
103,89,-1.2735190362137558
85,91,-366.7125761755354
121,69,-120.2543970238095
103,60,-85.71129699424407
126,72,-49.24128678545367
103,54,-0.030477253551154604
105,50,-110.4027693886672
100,64,-34.592603519180045
109,80,-12.14199878206901
110,49,-107.22865754809905
112,48,-112.5743329324485
125,77,-69.17866549505278
95,53,-226.9703841692537
96,46,29.646663653808588
103,52,20.514230922881367
101,48,-108.56687750397558
98,71,-60.81744827209277
100,60,-28.779386835070937
126,45,-167.1111167824687
111,57,-91.87869111938296
124,57,-94.63625674799007
122,66,-179.10594574446458
117,43,-357.2855889790993
106,64,-47.95367116604754
115,32,-428.85790384023346
105,57,-78.95833622850296
117,66,-108.60740539509283
116,73,-123.83376342659483
129,69,-322.8323716656131
116,71,-90.26074427133004
131,71,-235.66863018478273
98,67,-30.249316735491348
123,78,-195.75142113673303
90,62,-302.0885116794865
113,36,-214.88693778902515
101,66,-35.30324589679648
84,96,-475.6567512362752
117,47,-138.02577305199404
94,94,-381.8157623209072
77,88,-91.24915829962517
118,52,-122.90380393283324
103,71,-20.417559103459922
115,56,-107.49824961672019
110,68,-45.7648625801082
85,65,-117.7719652971696
125,59,-135.71573669796797
117,63,-108.7626322503041
131,58,-345.2712895481857
103,80,6.344552694369227
119,51,-97.3455219675522
113,39,-319.2880550471187
101,63,-263.71555984237443
110,46,-152.75282748100625
120,75,-133.631687401002
111,88,172.44857464381786
117,53,-125.65445270035107
116,62,-111.5753748941461
102,47,-87.74211471802019
114,84,-66.37636993847211
115,37,-211.05007184288618
96,26,-325.1777788038547
99,63,-69.18495812467958
105,58,-59.449029875260656
127,54,-233.35450599368178
127,76,-74.73836528411974
120,82,-69.51646467734176
109,74,-10.278247009149652
83,88,-462.6391337334687
103,67,-52.22889603487157
113,82,-40.285916538418576
68,109,-623.8539116356745
106,81,21.696866033588904
101,70,4.152729413785025
127,86,-126.53946092709829
109,63,-63.87166575212496
98,56,-62.10756975504337
128,52,-277.7567237995481
122,69,146.01484906003213
98,100,-367.9052825521169
105,53,-28.614545441982642
105,71,-6.589460900348882
110,53,-92.6879083630504
104,79,27.020937843155792
103,45,-193.21168965702248
121,61,-130.2861065457926
127,67,-48.88124097480515
84,78,-122.85031649187
105,56,-4.394782264290342
116,78,-65.17597475566832
130,72,-252.512161056984
90,40,-149.1071574113409
90,60,-51.63287026800626
104,94,225.6142058864976
121,77,-90.86553094787855
103,42,-264.8907745522059
100,58,42.843008182661805
112,55,-98.9067326089824
93,54,-225.43162264833154
74,53,-312.14048622111073
94,62,-41.947792816095514
113,81,-69.87956570527702
115,54,-115.24181201173997
112,69,-74.96043876133035
131,104,-475.29700368895067
103,87,-18.679518308474343
128,30,-282.2015859982133
105,79,23.50440329007182
103,81,-2.052733674404223
95,60,-107.36411293099857
106,75,2.2994656067260735
112,44,-171.68077891648164
127,65,-138.6018662260352
100,55,22.019598214549333
106,65,-21.616119887770154
105,70,-31.907666772759782
100,46,-99.93064581033941
123,35,-262.8067947708242
119,76,-85.6138520362214
104,48,-164.1757576222069
118,60,-125.69941910972764
114,86,211.63474060991254
70,57,-196.4737005789003
97,92,22.94214362643912
130,33,-263.7867984664258
104,40,-220.95693974812986
123,80,-191.1729472224759
110,66,-54.60389387014064
115,66,-108.28837948114077
128,83,-106.61848931422604
112,59,-95.28150667076649
117,51,-130.0736166405225
84,98,-494.65686041707426
118,48,-156.4317476802163
124,95,178.30213054991378
120,43,-283.3902764577001
97,50,-218.15794985412182
115,62,-104.88862847807582
116,77,-75.26499860632616
121,78,-135.59882205229488
117,64,-112.10771704520408
123,63,-143.32960397932584
125,67,169.27795930174594
105,69,-12.17746211071622
125,65,-223.45604765324558
101,71,-22.7657656417189
117,78,-79.4026883187812
116,56,-116.13919069988383
90,104,-391.28391391311186
102,100,-284.433197501451
129,60,-153.08872535099187
113,40,-330.4826013926755
97,52,-194.4515882988984
89,100,-341.8690286035641
67,67,-606.0342714400094
120,74,-143.5786173563808
131,72,-314.4870019424842
113,77,-64.30646966776166
71,79,-561.0957539773451
115,71,-105.20145273406118
97,76,-17.786517599994596
102,57,-46.97157216412773
111,89,-162.97022147498035
115,78,-73.06464269639952
106,95,245.88369517835886
118,76,-121.44904243537509
112,87,-377.63696816058643
114,55,-109.63967799751684
102,74,18.660096061458873
126,49,-217.2300848155544
94,68,-76.67642756760888
97,83,-31.509432957405195
90,98,-377.62376969941675
114,63,-101.51500185254098
118,34,-241.40410704641852
126,116,-697.391353893513
85,92,-170.8899185514311
99,58,-37.36630203848388
101,64,-27.449174655763997
79,94,-511.70687397388804
102,93,8.240729754938187
117,69,-81.1910690698884
96,61,-227.13545764562792
111,82,-23.351651959525427
65,62,-631.8762396069397
110,78,-25.07743814939404
124,75,-69.21789541563659
125,43,-244.0014470572772
124,48,-190.8176833474869
132,68,-325.05755839507094
122,88,156.70310993433742
112,57,-61.61636393872262
101,68,-10.93349349361722
127,93,-84.61492727793323
121,58,-143.90994852345233
91,54,-241.9455725996807
132,55,-484.1214147973745
118,84,-112.44334734251578
125,27,-332.25718648688934
117,54,-151.1834478751597
116,100,-339.5309172134448
106,72,-16.87940399863767
119,74,-134.79856679747863
97,60,-107.13865103962769
95,70,-36.82195705850472
95,80,-84.28194687570664
114,37,-216.220556778556
125,99,-125.99784812532785
131,69,-254.49110433270454
109,73,-34.00253246294527
113,76,-61.62273377272393
112,88,-50.827903795327856
119,42,-178.41963207332384
121,46,-188.73394090741297
125,83,-124.95047267154185
121,54,-139.95487168062283
99,50,-168.68359536745362
107,59,-63.964881876566096
126,55,-163.3614830566622
120,88,-420.5879546938951
92,70,-65.99733942943814
111,54,-88.38466728765988
102,53,-103.63936673636219
79,76,-212.44160329483142
115,57,-104.1282159103601
102,50,-83.69383619765615
127,90,-115.9076307021843
96,60,-279.66350951691254
125,98,-287.97628974855854
95,44,-247.35253060004578
127,109,-567.9758441906938
112,80,-283.7655545912541
132,77,-300.55993497064105
84,69,-369.0561272320707
121,34,-271.0658379181329
116,63,-112.22423606052739
102,43,-222.34909183260697
107,47,-99.4409712720016
128,65,-266.4934612744991
102,68,-34.62343640221502
132,36,-605.2238190585254
88,64,-79.2282478270952
121,47,-180.87971275699965
127,105,-418.7965133165145
84,51,-138.9779802459135
81,63,-381.2195800815249
123,76,-38.131961923106346
118,51,-110.0974783742256
106,69,-50.22338055381897
114,77,-71.05759305173092
70,76,-583.008876448739
90,102,-406.2337806868388
87,54,-99.35780396099243
114,53,-111.86814815231797
105,77,-3.73783043275634
133,77,-485.50011164829243
107,45,-116.15278553782163
126,33,-515.0193498005217
122,101,-332.58033928617317
132,80,-380.4423668905093
111,64,-62.66827240187181
66,85,-530.8042441527193
112,95,-261.9889093319156
115,48,-134.27036865157882
110,47,-123.37331469103268
110,82,-16.679265399839537
121,60,-135.33153758711615
116,52,-99.80920226287202
125,76,-57.283775022242864
126,60,-135.69762480500137
113,64,-105.23965189220846
123,66,168.60496341439415
117,80,-107.61549938199845
107,54,-85.72694078883859
101,57,-296.6806190009571
108,82,12.350673620741162
88,62,-133.13941745841325
88,68,-83.46945558959798
128,48,-264.1475109048031
95,95,202.04177740343735
128,105,-374.4026184654817
94,47,-142.27041248388744
111,70,-59.66245343018608
107,76,-17.777955630870963
125,62,-58.79265363427122
108,59,-72.73778599572148
114,52,-115.70724505338613
91,96,-402.387575817118
129,54,-276.9458439392234
101,50,-52.508901606607395
127,81,-92.25438113392838
124,64,-130.91650682123145
120,72,-124.06104762194332
128,55,-204.5316826635418
111,74,-54.83584408592577
125,68,-111.0360088089279
106,37,-233.96853105455207
103,65,-7.84663188231967
130,85,-208.19493313362415
120,76,-128.07699985908627
132,75,-319.5227165618746
107,75,-42.9337944546905
114,51,-108.58876598199768
104,70,-6.559965845237556
119,56,-123.79809733506104
117,74,-101.28111269945198
125,72,-86.95753737799237
117,58,-114.76130034423478
126,86,-132.4633071156336
106,56,-56.17796468403351
126,43,-491.711860952078
106,80,18.178259842986435
97,82,-56.47294913476176
121,66,-161.6487756685422
84,82,-514.2234825126961
107,77,-7.824367527864979
85,72,-121.53921456810363
98,49,-65.23461021225513
126,73,-130.2279939610745
112,75,-64.95700357635067
115,42,-167.43479346884578
84,88,-463.0783608269208
126,78,-99.82119819340566
124,47,-118.880037611429
126,59,-270.8800203940748
100,65,-43.268184959099855
124,50,-196.0664160887039
96,55,-73.58560492559249
97,70,-41.743099836945824
105,81,28.53147646156023
94,56,-99.07926585318864
118,47,-204.6042491703986
103,70,-15.980767154582551
126,39,-246.0309950222838
110,84,-40.924149265530616
93,88,-379.8479563831332
120,71,-84.38074062749072
102,61,-164.69619589080992
114,57,-103.48878801976167
80,95,-345.16161532604934
126,42,-243.75198318587385
95,51,-159.69857358951316
110,33,-363.3410601003972
97,49,-86.81598537703844
106,51,-68.89029312137029
126,54,-225.0448333579245
110,80,-18.934483123855188
129,32,-298.9315824791213
110,70,-44.45921772528216
87,53,-179.2474654128948
129,59,-135.6077684421689
126,57,-234.07141480198305
130,66,-201.10018480782566
95,63,-54.30031091911814
78,94,-567.6934886183017
114,74,-82.86554908811054
70,46,-248.88822357153026
75,97,-550.9394770874881
103,83,-4.864031893474333
127,77,-82.70455358283007
129,58,-199.6317014790525
99,97,-352.98089080627386
126,77,-72.38324653504904
95,92,58.91921791998952
109,62,-58.82050390065924
103,59,-0.2648077493540484
102,70,-26.58705915993191
111,73,-38.864611796284166
102,91,-75.98453392759465
102,103,-326.82762026282205
121,88,-310.8955252672446
115,84,-56.781305114752755
